,0,1
1332,[0.17510414 0.17510414 0.17510414 ... 0.2280994  0.2280994  0.2280994 ],"('DB00258',)"
1333,[0.16945815 0.16945815 0.16945815 ... 0.21286044 0.21286044 0.21286044],"('DB09138',)"
1334,[0.17438608 0.17438608 0.17438608 ... 0.22812676 0.22812676 0.22812676],"('DB00384',)"
1335,[0.20225212 0.20225212 0.20225212 ... 0.25398424 0.25398424 0.25398424],"('DB00435',)"
1336,[0.17610079 0.17610079 0.17610079 ... 0.23174134 0.23174134 0.23174134],"('DB00952',)"
1337,[0.15118343 0.15118343 0.15118343 ... 0.1798697  0.1798697  0.1798697 ],"('DB01609',)"
1338,[0.17764981 0.17764981 0.17764981 ... 0.23931953 0.23931953 0.23931953],"('DB06274',)"
1339,[0.19185919 0.19185919 0.19185919 ... 0.25685692 0.25685692 0.25685692],"('DB00630',)"
1340,[0.18300137 0.18300137 0.18300137 ... 0.24666071 0.24666071 0.24666071],"('DB00944',)"
1341,[0.19042715 0.19042715 0.19042715 ... 0.24180493 0.24180493 0.24180493],"('DB01122',)"
1342,[0.1599483  0.1599483  0.1599483  ... 0.21314538 0.21314538 0.21314538],"('DB09338',)"
1343,[0.16608486 0.16608486 0.16608486 ... 0.22258496 0.22258496 0.22258496],"('DB01612',)"
1344,[0.16274208 0.16274208 0.16274208 ... 0.2152957  0.2152957  0.2152957 ],"('DB00922',)"
1345,[0.14058554 0.14058554 0.14058554 ... 0.17986108 0.17986108 0.17986108],"('DB01043',)"
1346,[0.16457671 0.16457671 0.16457671 ... 0.21550232 0.21550232 0.21550232],"('DB00830',)"
1347,[0.16306946 0.16306946 0.16306946 ... 0.21430597 0.21430597 0.21430597],"('DB12001',)"
1348,[0.17212632 0.17212632 0.17212632 ... 0.22316334 0.22316334 0.22316334],"('DB01011',)"
1349,[0.19740567 0.19740567 0.19740567 ... 0.26332718 0.26332718 0.26332718],"('DB08820',)"
1350,[0.1766874  0.1766874  0.1766874  ... 0.23893198 0.23893198 0.23893198],"('DB01070',)"
1351,[0.17863509 0.17863509 0.17863509 ... 0.23814815 0.23814815 0.23814815],"('DB00609',)"
1352,[0.16383621 0.16383621 0.16383621 ... 0.2198093  0.2198093  0.2198093 ],"('DB01010',)"
1353,[0.16532256 0.16532256 0.16532256 ... 0.22016263 0.22016263 0.22016263],"('DB00282',)"
1354,[0.16367188 0.16367188 0.16367188 ... 0.2173881  0.2173881  0.2173881 ],"('DB00259',)"
1355,[0.2089704 0.2089704 0.2089704 ... 0.2596467 0.2596467 0.2596467],"('DB00399',)"
1356,[0.1611956  0.1611956  0.1611956  ... 0.20518011 0.20518011 0.20518011],"('DB00411',)"
1357,[0.20585352 0.20585352 0.20585352 ... 0.263124   0.263124   0.263124  ],"('DB06764',)"
1358,[0.15276693 0.15276693 0.15276693 ... 0.19707303 0.19707303 0.19707303],"('DB00545',)"
1359,[0.18251085 0.18251085 0.18251085 ... 0.24539745 0.24539745 0.24539745],"('DB00669',)"
1360,[0.17112224 0.17112224 0.17112224 ... 0.2211397  0.2211397  0.2211397 ],"('DB01282',)"
1361,[0.16323298 0.16323298 0.16323298 ... 0.21382454 0.21382454 0.21382454],"('DB00982',)"
1362,[0.1987949 0.1987949 0.1987949 ... 0.26735   0.26735   0.26735  ],"('DB09049',)"
1363,[0.16104311 0.16104311 0.16104311 ... 0.21904027 0.21904027 0.21904027],"('DB00601',)"
1364,[0.15269077 0.15269077 0.15269077 ... 0.20060578 0.20060578 0.20060578],"('DB00791',)"
1365,[0.16007142 0.16007142 0.16007142 ... 0.20988747 0.20988747 0.20988747],"('DB01345',)"
1366,[0.16650513 0.16650513 0.16650513 ... 0.21768159 0.21768159 0.21768159],"('DB00989',)"
1367,[0.10298993 0.10298993 0.10298993 ... 0.12799877 0.12799877 0.12799877],"('DB08909',)"
1368,[0.16320054 0.16320054 0.16320054 ... 0.21381173 0.21381173 0.21381173],"('DB00973',)"
1369,[0.16739658 0.16739658 0.16739658 ... 0.22476721 0.22476721 0.22476721],"('DB00819',)"
1370,[0.17940007 0.17940007 0.17940007 ... 0.23955211 0.23955211 0.23955211],"('DB01400',)"
1371,[0.16926393 0.16926393 0.16926393 ... 0.22241384 0.22241384 0.22241384],"('DB00998',)"
1372,[0.17228004 0.17228004 0.17228004 ... 0.22563839 0.22563839 0.22563839],"('DB01412',)"
1373,[0.16908868 0.16908868 0.16908868 ... 0.225826   0.225826   0.225826  ],"('DB00146',)"
1374,[0.18462104 0.18462104 0.18462104 ... 0.23571435 0.23571435 0.23571435],"('DB11106',)"
1375,[0.15670891 0.15670891 0.15670891 ... 0.212973   0.212973   0.212973  ],"('DB01057',)"
1376,[0.18855566 0.18855566 0.18855566 ... 0.24877381 0.24877381 0.24877381],"('DB09125',)"
1377,[0.15807274 0.15807274 0.15807274 ... 0.20391592 0.20391592 0.20391592],"('DB06729',)"
1378,[0.18383324 0.18383324 0.18383324 ... 0.23898286 0.23898286 0.23898286],"('DB04339',)"
1379,[0.17146279 0.17146279 0.17146279 ... 0.22339305 0.22339305 0.22339305],"('DB00953',)"
1380,[0.15721205 0.15721205 0.15721205 ... 0.20358351 0.20358351 0.20358351],"('DB09449',)"
1381,[0.17765932 0.17765932 0.17765932 ... 0.23421493 0.23421493 0.23421493],"('DB02701',)"
1382,[0.18251303 0.18251303 0.18251303 ... 0.22041905 0.22041905 0.22041905],"('DB09269',)"
1383,[0.1774981  0.1774981  0.1774981  ... 0.22561571 0.22561571 0.22561571],"('DB08911',)"
1384,[0.16750664 0.16750664 0.16750664 ... 0.21685788 0.21685788 0.21685788],"('DB00929',)"
1385,[0.18628363 0.18628363 0.18628363 ... 0.25068748 0.25068748 0.25068748],"('DB01764',)"
1386,[0.16868582 0.16868582 0.16868582 ... 0.22289658 0.22289658 0.22289658],"('DB11793',)"
1387,[0.18327983 0.18327983 0.18327983 ... 0.24521846 0.24521846 0.24521846],"('DB06201',)"
1388,[0.17173854 0.17173854 0.17173854 ... 0.22723433 0.22723433 0.22723433],"('DB01005',)"
1389,[0.17107384 0.17107384 0.17107384 ... 0.22892982 0.22892982 0.22892982],"('DB09069',)"
1390,[0.17392343 0.17392343 0.17392343 ... 0.2061395  0.2061395  0.2061395 ],"('DB00879',)"
1391,[0.17042452 0.17042452 0.17042452 ... 0.22966984 0.22966984 0.22966984],"('DB06800',)"
1392,[0.16286364 0.16286364 0.16286364 ... 0.214421   0.214421   0.214421  ],"('DB06410',)"
1393,[0.20887974 0.20887974 0.20887974 ... 0.27413005 0.27413005 0.27413005],"('DB09214',)"
1394,[0.16565295 0.16565295 0.16565295 ... 0.22262058 0.22262058 0.22262058],"('DB06774',)"
1395,[0.17402297 0.17402297 0.17402297 ... 0.23208883 0.23208883 0.23208883],"('DB00709',)"
1396,[0.1500375 0.1500375 0.1500375 ... 0.1977003 0.1977003 0.1977003],"('DB00917',)"
1397,[0.16097298 0.16097298 0.16097298 ... 0.20986453 0.20986453 0.20986453],"('DB00291',)"
1398,[0.18520099 0.18520099 0.18520099 ... 0.24438205 0.24438205 0.24438205],"('DB00315',)"
1399,[0.15106109 0.15106109 0.15106109 ... 0.19859183 0.19859183 0.19859183],"('DB01369',)"
1400,[0.16364944 0.16364944 0.16364944 ... 0.21630073 0.21630073 0.21630073],"('DB01592',)"
1401,[0.2053307  0.2053307  0.2053307  ... 0.27304596 0.27304596 0.27304596],"('DB01217',)"
1402,[0.10781503 0.10781503 0.10781503 ... 0.12771231 0.12771231 0.12771231],"('DB06706',)"
1403,[0.17492378 0.17492378 0.17492378 ... 0.23258364 0.23258364 0.23258364],"('DB06213',)"
1404,[0.14327388 0.14327388 0.14327388 ... 0.1892914  0.1892914  0.1892914 ],"('DB00442',)"
1405,[0.19839165 0.19839165 0.19839165 ... 0.26038685 0.26038685 0.26038685],"('DB00080',)"
1406,[0.18643045 0.18643045 0.18643045 ... 0.24249735 0.24249735 0.24249735],"('DB01071',)"
1407,[0.22484443 0.22484443 0.22484443 ... 0.30022424 0.30022424 0.30022424],"('DB06771',)"
1408,[0.18764612 0.18764612 0.18764612 ... 0.2575603  0.2575603  0.2575603 ],"('DB00882',)"
1409,[0.18444848 0.18444848 0.18444848 ... 0.24622801 0.24622801 0.24622801],"('DB11268',)"
1410,[0.17061538 0.17061538 0.17061538 ... 0.22829795 0.22829795 0.22829795],"('DB06150',)"
1411,[0.1718793  0.1718793  0.1718793  ... 0.21698698 0.21698698 0.21698698],"('DB08875',)"
1412,[0.17324467 0.17324467 0.17324467 ... 0.23082498 0.23082498 0.23082498],"('DB01301',)"
1413,[0.17823607 0.17823607 0.17823607 ... 0.23675117 0.23675117 0.23675117],"('DB00811',)"
1414,[0.19268683 0.19268683 0.19268683 ... 0.25405362 0.25405362 0.25405362],"('DB01048',)"
1415,[0.17041446 0.17041446 0.17041446 ... 0.21736076 0.21736076 0.21736076],"('DB00459',)"
1416,[0.16269636 0.16269636 0.16269636 ... 0.21424586 0.21424586 0.21424586],"('DB08889',)"
1417,[0.15748748 0.15748748 0.15748748 ... 0.2100462  0.2100462  0.2100462 ],"('DB01042',)"
1418,[0.20615858 0.20615858 0.20615858 ... 0.27385136 0.27385136 0.27385136],"('DB01582',)"
1419,[0.15926433 0.15926433 0.15926433 ... 0.20953485 0.20953485 0.20953485],"('DB06767',)"
1420,[0.16676322 0.16676322 0.16676322 ... 0.22387227 0.22387227 0.22387227],"('DB00900',)"
1421,[0.13401629 0.13401629 0.13401629 ... 0.1602881  0.1602881  0.1602881 ],"('DB04786',)"
1422,[0.17840746 0.17840746 0.17840746 ... 0.22998539 0.22998539 0.22998539],"('DB00627',)"
1423,[0.20338249 0.20338249 0.20338249 ... 0.27005866 0.27005866 0.27005866],"('DB00847',)"
1424,[0.18073922 0.18073922 0.18073922 ... 0.22944856 0.22944856 0.22944856],"('DB08796',)"
1425,[0.13868092 0.13868092 0.13868092 ... 0.17518541 0.17518541 0.17518541],"('DB01579',)"
1426,[0.16767803 0.16767803 0.16767803 ... 0.22628188 0.22628188 0.22628188],"('DB08916',)"
1427,[0.17380542 0.17380542 0.17380542 ... 0.22379825 0.22379825 0.22379825],"('DB00746',)"
1428,[0.18802461 0.18802461 0.18802461 ... 0.24586156 0.24586156 0.24586156],"('DB00530',)"
1429,[0.14292201 0.14292201 0.14292201 ... 0.18376084 0.18376084 0.18376084],"('DB01390',)"
1430,[0.17135623 0.17135623 0.17135623 ... 0.2229158  0.2229158  0.2229158 ],"('DB06147',)"
1431,[0.18895742 0.18895742 0.18895742 ... 0.22588298 0.22588298 0.22588298],"('DB00551',)"
1432,[0.16721022 0.16721022 0.16721022 ... 0.2226676  0.2226676  0.2226676 ],"('DB09211',)"
1433,[0.1744551  0.1744551  0.1744551  ... 0.21465847 0.21465847 0.21465847],"('DB06782',)"
1434,[0.16237494 0.16237494 0.16237494 ... 0.21221563 0.21221563 0.21221563],"('DB00761',)"
1435,[0.1420205  0.1420205  0.1420205  ... 0.17825356 0.17825356 0.17825356],"('DB01143',)"
1436,[0.11482619 0.11482619 0.11482619 ... 0.1389614  0.1389614  0.1389614 ],"('DB01613',)"
1437,[0.14619425 0.14619425 0.14619425 ... 0.18805537 0.18805537 0.18805537],"('DB00247',)"
1438,[0.1762621  0.1762621  0.1762621  ... 0.22831604 0.22831604 0.22831604],"('DB13145',)"
1439,[0.17357662 0.17357662 0.17357662 ... 0.22965899 0.22965899 0.22965899],"('DB09042',)"
1440,[0.16156013 0.16156013 0.16156013 ... 0.20978189 0.20978189 0.20978189],"('DB09153',)"
1441,[0.18221918 0.18221918 0.18221918 ... 0.24426445 0.24426445 0.24426445],"('DB09154',)"
1442,[0.12671047 0.12671047 0.12671047 ... 0.14966314 0.14966314 0.14966314],"('DB11126',)"
1443,[0.1879428  0.1879428  0.1879428  ... 0.24561751 0.24561751 0.24561751],"('DB09275',)"
1444,[0.22030568 0.22030568 0.22030568 ... 0.2819074  0.2819074  0.2819074 ],"('DB00326',)"
1445,[0.19219902 0.19219902 0.19219902 ... 0.25711098 0.25711098 0.25711098],"('DB03754',)"
1446,[0.22072494 0.22072494 0.22072494 ... 0.28706908 0.28706908 0.28706908],"('DB01164',)"
1447,[0.17724513 0.17724513 0.17724513 ... 0.21916467 0.21916467 0.21916467],"('DB13595',)"
1448,[0.13595301 0.13595301 0.13595301 ... 0.1669468  0.1669468  0.1669468 ],"('DB08938',)"
1449,[0.18685737 0.18685737 0.18685737 ... 0.24297917 0.24297917 0.24297917],"('DB06724',)"
1450,[0.16920891 0.16920891 0.16920891 ... 0.23196214 0.23196214 0.23196214],"('DB01370',)"
1451,[0.18384331 0.18384331 0.18384331 ... 0.22465992 0.22465992 0.22465992],"('DB09281',)"
1452,[0.10923902 0.10923902 0.10923902 ... 0.12936379 0.12936379 0.12936379],"('DB09162',)"
1453,[0.1845066  0.1845066  0.1845066  ... 0.24064833 0.24064833 0.24064833],"('DB11093',)"
1454,[0.18309507 0.18309507 0.18309507 ... 0.23812401 0.23812401 0.23812401],"('DB13142',)"
1455,[0.2037481  0.2037481  0.2037481  ... 0.26945397 0.26945397 0.26945397],"('DB00585',)"
1456,[0.18180819 0.18180819 0.18180819 ... 0.2366313  0.2366313  0.2366313 ],"('DB13231',)"
1457,[0.15051062 0.15051062 0.15051062 ... 0.19709328 0.19709328 0.19709328],"('DB00658',)"
1458,[0.1943888 0.1943888 0.1943888 ... 0.243801  0.243801  0.243801 ],"('DB11348',)"
1459,[0.17289996 0.17289996 0.17289996 ... 0.22512594 0.22512594 0.22512594],"('DB08806',)"
1460,[0.19912085 0.19912085 0.19912085 ... 0.25208956 0.25208956 0.25208956],"('DB09146',)"
1461,[0.15606354 0.15606354 0.15606354 ... 0.20823303 0.20823303 0.20823303],"('DB01575',)"
1462,[0.17863518 0.17863518 0.17863518 ... 0.23922667 0.23922667 0.23922667],"('DB09147',)"
1463,[0.19996414 0.19996414 0.19996414 ... 0.25547257 0.25547257 0.25547257],"('DB09265',)"
1464,[0.20791584 0.20791584 0.20791584 ... 0.2779566  0.2779566  0.2779566 ],"('DB00937',)"
1465,[0.26373792 0.26373792 0.26373792 ... 0.34874398 0.34874398 0.34874398],"('DB08964',)"
1466,[0.17851797 0.17851797 0.17851797 ... 0.23840666 0.23840666 0.23840666],"('DB06698',)"
1467,[0.17468351 0.17468351 0.17468351 ... 0.23029932 0.23029932 0.23029932],"('DB09268',)"
1468,[0.15467337 0.15467337 0.15467337 ... 0.20279247 0.20279247 0.20279247],"('DB01046',)"
1469,[0.18339394 0.18339394 0.18339394 ... 0.24407792 0.24407792 0.24407792],"('DB08897',)"
1470,[0.15792504 0.15792504 0.15792504 ... 0.20884743 0.20884743 0.20884743],"('DB09097',)"
1471,[0.1708721 0.1708721 0.1708721 ... 0.2288107 0.2288107 0.2288107],"('DB11660',)"
1472,[0.18606341 0.18606341 0.18606341 ... 0.24414921 0.24414921 0.24414921],"('DB08819',)"
1473,[0.16411568 0.16411568 0.16411568 ... 0.21488991 0.21488991 0.21488991],"('DB01160',)"
1474,[0.18348584 0.18348584 0.18348584 ... 0.24659133 0.24659133 0.24659133],"('DB09020',)"
1475,[0.1804528  0.1804528  0.1804528  ... 0.23731446 0.23731446 0.23731446],"('DB00158',)"
1476,[0.1816865  0.1816865  0.1816865  ... 0.24575028 0.24575028 0.24575028],"('DB00429',)"
1477,[0.16107893 0.16107893 0.16107893 ... 0.2094194  0.2094194  0.2094194 ],"('DB06799',)"
1478,[0.17829067 0.17829067 0.17829067 ... 0.23314238 0.23314238 0.23314238],"('DB09067',)"
1479,[0.19306588 0.19306588 0.19306588 ... 0.23993748 0.23993748 0.23993748],"('DB01121',)"
1480,[0.2683312  0.2683312  0.2683312  ... 0.35186958 0.35186958 0.35186958],"('DB06804',)"
1481,[0.16574362 0.16574362 0.16574362 ... 0.21738023 0.21738023 0.21738023],"('DB11636',)"
1482,[0.1347522  0.1347522  0.1347522  ... 0.17552826 0.17552826 0.17552826],"('DB09277',)"
1483,[0.1828933  0.1828933  0.1828933  ... 0.23974401 0.23974401 0.23974401],"('DB11619',)"
1484,[0.1560242  0.1560242  0.1560242  ... 0.20081326 0.20081326 0.20081326],"('DB09021',)"
1485,[0.1737254  0.1737254  0.1737254  ... 0.22815505 0.22815505 0.22815505],"('DB09293',)"
1486,[0.19295609 0.19295609 0.19295609 ... 0.2600658  0.2600658  0.2600658 ],"('DB00740',)"
1487,[0.10713816 0.10713816 0.10713816 ... 0.13253507 0.13253507 0.13253507],"('DB01586',)"
1488,[0.16088507 0.16088507 0.16088507 ... 0.21325606 0.21325606 0.21325606],"('DB06707',)"
1489,[0.1764177  0.1764177  0.1764177  ... 0.23527515 0.23527515 0.23527515],"('DB00115',)"
1490,[0.17628129 0.17628129 0.17628129 ... 0.22420332 0.22420332 0.22420332],"('DB01411',)"
1491,[0.1952968  0.1952968  0.1952968  ... 0.26179054 0.26179054 0.26179054],"('DB13925',)"
1492,[0.17057157 0.17057157 0.17057157 ... 0.23087415 0.23087415 0.23087415],"('DB00832',)"
1493,[0.19993007 0.19993007 0.19993007 ... 0.26650995 0.26650995 0.26650995],"('DB00581',)"
1494,[0.17610069 0.17610069 0.17610069 ... 0.23225927 0.23225927 0.23225927],"('DB01553',)"
1495,[0.20755598 0.20755598 0.20755598 ... 0.26382026 0.26382026 0.26382026],"('DB01656',)"
1496,[0.19831437 0.19831437 0.19831437 ... 0.26639467 0.26639467 0.26639467],"('DB00648',)"
1497,[0.1784738  0.1784738  0.1784738  ... 0.24083397 0.24083397 0.24083397],"('DB12070',)"
1498,[0.16971396 0.16971396 0.16971396 ... 0.23406783 0.23406783 0.23406783],"('DB00577',)"
1499,[0.19119117 0.19119117 0.19119117 ... 0.2542933  0.2542933  0.2542933 ],"('DB00369',)"
1500,[0.16112229 0.16112229 0.16112229 ... 0.21304414 0.21304414 0.21304414],"('DB01051',)"
1501,[0.1843447 0.1843447 0.1843447 ... 0.2379548 0.2379548 0.2379548],"('DB09280',)"
1502,[0.18615872 0.18615872 0.18615872 ... 0.24630123 0.24630123 0.24630123],"('DB02703',)"
1503,[0.17745121 0.17745121 0.17745121 ... 0.23597747 0.23597747 0.23597747],"('DB09257',)"
1504,[0.19083217 0.19083217 0.19083217 ... 0.25643197 0.25643197 0.25643197],"('DB00704',)"
1505,[0.17707928 0.17707928 0.17707928 ... 0.22419837 0.22419837 0.22419837],"('DB13879',)"
1506,[0.1930952  0.1930952  0.1930952  ... 0.25909153 0.25909153 0.25909153],"('DB13878',)"
1507,[0.20544237 0.20544237 0.20544237 ... 0.2758002  0.2758002  0.2758002 ],"('DB08899',)"
1508,[0.18601067 0.18601067 0.18601067 ... 0.24834266 0.24834266 0.24834266],"('DB08874',)"
1509,[0.17338791 0.17338791 0.17338791 ... 0.23304927 0.23304927 0.23304927],"('DB09102',)"
1510,[0.18289003 0.18289003 0.18289003 ... 0.24258983 0.24258983 0.24258983],"('DB01201',)"
1511,[0.17038536 0.17038536 0.17038536 ... 0.22775435 0.22775435 0.22775435],"('DB03796',)"
1512,[0.23641089 0.23641089 0.23641089 ... 0.32053384 0.32053384 0.32053384],"('DB00126',)"
1513,[0.13325137 0.13325137 0.13325137 ... 0.1734913  0.1734913  0.1734913 ],"('DB00345',)"
1514,[0.18350741 0.18350741 0.18350741 ... 0.23071775 0.23071775 0.23071775],"('DB01191',)"
1515,[0.16006777 0.16006777 0.16006777 ... 0.20932037 0.20932037 0.20932037],"('DB11730',)"
1516,[0.15418988 0.15418988 0.15418988 ... 0.20837492 0.20837492 0.20837492],"('DB09462',)"
1517,[0.16862202 0.16862202 0.16862202 ... 0.22553119 0.22553119 0.22553119],"('DB00027',)"
1518,[0.15766636 0.15766636 0.15766636 ... 0.1940566  0.1940566  0.1940566 ],"('DB06691',)"
1519,[0.21638152 0.21638152 0.21638152 ... 0.28942648 0.28942648 0.28942648],"('DB01096',)"
1520,[0.16450956 0.16450956 0.16450956 ... 0.22010252 0.22010252 0.22010252],"('DB04911',)"
1521,[0.16471438 0.16471438 0.16471438 ... 0.21798927 0.21798927 0.21798927],"('DB00787',)"
1522,[0.23695436 0.23695436 0.23695436 ... 0.3215771  0.3215771  0.3215771 ],"('DB06217',)"
1523,[0.16849187 0.16849187 0.16849187 ... 0.2204853  0.2204853  0.2204853 ],"('DB11994',)"
1524,[0.16933817 0.16933817 0.16933817 ... 0.2196773  0.2196773  0.2196773 ],"('DB00792',)"
1525,[0.1933316  0.1933316  0.1933316  ... 0.25624102 0.25624102 0.25624102],"('DB04854',)"
1526,[0.17100298 0.17100298 0.17100298 ... 0.22877577 0.22877577 0.22877577],"('DB01004',)"
1527,[0.1680733  0.1680733  0.1680733  ... 0.22101325 0.22101325 0.22101325],"('DB01436',)"
1528,[0.17186749 0.17186749 0.17186749 ... 0.22751209 0.22751209 0.22751209],"('DB01610',)"
1529,[0.1602711  0.1602711  0.1602711  ... 0.21753275 0.21753275 0.21753275],"('DB01094',)"
1530,[0.1708547  0.1708547  0.1708547  ... 0.22545311 0.22545311 0.22545311],"('DB00560',)"
1531,[0.1837423  0.1837423  0.1837423  ... 0.23850068 0.23850068 0.23850068],"('DB01220',)"
1532,[0.18197799 0.18197799 0.18197799 ... 0.24237162 0.24237162 0.24237162],"('DB08930',)"
1533,[0.20210892 0.20210892 0.20210892 ... 0.2685897  0.2685897  0.2685897 ],"('DB01058',)"
1534,[0.18335709 0.18335709 0.18335709 ... 0.24164096 0.24164096 0.24164096],"('DB05990',)"
1535,[0.18965262 0.18965262 0.18965262 ... 0.25159007 0.25159007 0.25159007],"('DB04835',)"
1536,[0.18154109 0.18154109 0.18154109 ... 0.24189001 0.24189001 0.24189001],"('DB00122',)"
1537,[0.19750464 0.19750464 0.19750464 ... 0.26549703 0.26549703 0.26549703],"('DB09027',)"
1538,[0.15060584 0.15060584 0.15060584 ... 0.18628961 0.18628961 0.18628961],"('DB01426',)"
1539,[0.18029648 0.18029648 0.18029648 ... 0.24232823 0.24232823 0.24232823],"('DB08826',)"
1540,[0.19300768 0.19300768 0.19300768 ... 0.25722006 0.25722006 0.25722006],"('DB08934',)"
1541,[0.17663361 0.17663361 0.17663361 ... 0.2213301  0.2213301  0.2213301 ],"('DB00859',)"
1542,[0.19433215 0.19433215 0.19433215 ... 0.25508165 0.25508165 0.25508165],"('DB04967',)"
1543,[0.16604757 0.16604757 0.16604757 ... 0.21253908 0.21253908 0.21253908],"('DB08867',)"
1544,[0.17015131 0.17015131 0.17015131 ... 0.23073015 0.23073015 0.23073015],"('DB06264',)"
1545,[0.1950182  0.1950182  0.1950182  ... 0.26632792 0.26632792 0.26632792],"('DB00592',)"
1546,[0.1624433  0.1624433  0.1624433  ... 0.21800107 0.21800107 0.21800107],"('DB06792',)"
1547,[0.18271752 0.18271752 0.18271752 ... 0.23149344 0.23149344 0.23149344],"('DB06824',)"
1548,[0.18324918 0.18324918 0.18324918 ... 0.23993388 0.23993388 0.23993388],"('DB09267',)"
1549,[0.13499907 0.13499907 0.13499907 ... 0.17423683 0.17423683 0.17423683],"('DB06816',)"
1550,[0.20057133 0.20057133 0.20057133 ... 0.2673976  0.2673976  0.2673976 ],"('DB01066',)"
1551,[0.1630247  0.1630247  0.1630247  ... 0.22273162 0.22273162 0.22273162],"('DB11121',)"
1552,[0.18842298 0.18842298 0.18842298 ... 0.25072372 0.25072372 0.25072372],"('DB00535',)"
1553,[0.1632438  0.1632438  0.1632438  ... 0.21026349 0.21026349 0.21026349],"('DB06401',)"
1554,[0.18232626 0.18232626 0.18232626 ... 0.2407887  0.2407887  0.2407887 ],"('DB00170',)"
1555,[0.17288378 0.17288378 0.17288378 ... 0.23227945 0.23227945 0.23227945],"('DB05630',)"
1556,[0.18585742 0.18585742 0.18585742 ... 0.25037104 0.25037104 0.25037104],"('DB09561',)"
1557,[0.20175445 0.20175445 0.20175445 ... 0.2657405  0.2657405  0.2657405 ],"('DB06689',)"
1558,[0.16916156 0.16916156 0.16916156 ... 0.21850199 0.21850199 0.21850199],"('DB09414',)"
1559,[0.14251485 0.14251485 0.14251485 ... 0.18445498 0.18445498 0.18445498],"('DB00711',)"
1560,[0.18742028 0.18742028 0.18742028 ... 0.22842813 0.22842813 0.22842813],"('DB00360',)"
1561,[0.15646279 0.15646279 0.15646279 ... 0.2037954  0.2037954  0.2037954 ],"('DB09061',)"
1562,[0.1778059  0.1778059  0.1778059  ... 0.22820151 0.22820151 0.22820151],"('DB13146',)"
1563,[0.16572928 0.16572928 0.16572928 ... 0.21880442 0.21880442 0.21880442],"('DB09161',)"
1564,[0.16869399 0.16869399 0.16869399 ... 0.21127453 0.21127453 0.21127453],"('DB06637',)"
1565,[0.1900371  0.1900371  0.1900371  ... 0.24780846 0.24780846 0.24780846],"('DB11254',)"
1566,[0.16530573 0.16530573 0.16530573 ... 0.20802811 0.20802811 0.20802811],"('DB00698',)"
1567,[0.15170768 0.15170768 0.15170768 ... 0.19986644 0.19986644 0.19986644],"('DB08974',)"
1568,[0.16834441 0.16834441 0.16834441 ... 0.22047403 0.22047403 0.22047403],"('DB00719',)"
1569,[0.16478494 0.16478494 0.16478494 ... 0.22056684 0.22056684 0.22056684],"('DB00354',)"
1570,[0.188733  0.188733  0.188733  ... 0.2550716 0.2550716 0.2550716],"('DB06794',)"
1571,[0.1703474  0.1703474  0.1703474  ... 0.23342308 0.23342308 0.23342308],"('DB01084',)"
1572,[0.18204415 0.18204415 0.18204415 ... 0.24229103 0.24229103 0.24229103],"('DB08967',)"
1573,[0.18017347 0.18017347 0.18017347 ... 0.23726982 0.23726982 0.23726982],"('DB01620',)"
1574,[0.18125056 0.18125056 0.18125056 ... 0.24316111 0.24316111 0.24316111],"('DB09488',)"
1575,[0.17497511 0.17497511 0.17497511 ... 0.23208806 0.23208806 0.23208806],"('DB08801',)"
1576,[0.17545232 0.17545232 0.17545232 ... 0.23774314 0.23774314 0.23774314],"('DB08800',)"
1577,[0.18700308 0.18700308 0.18700308 ... 0.2562516  0.2562516  0.2562516 ],"('DB08802',)"
1578,[0.16617224 0.16617224 0.16617224 ... 0.22157976 0.22157976 0.22157976],"('DB00920',)"
1579,[0.1814737  0.1814737  0.1814737  ... 0.24610898 0.24610898 0.24610898],"('DB08799',)"
1580,[0.179899   0.179899   0.179899   ... 0.24247777 0.24247777 0.24247777],"('DB01619',)"
1581,[0.18082517 0.18082517 0.18082517 ... 0.24623203 0.24623203 0.24623203],"('DB00885',)"
1582,[0.1890035  0.1890035  0.1890035  ... 0.25699395 0.25699395 0.25699395],"('DB06766',)"
1583,[0.180891   0.180891   0.180891   ... 0.23547608 0.23547608 0.23547608],"('DB11235',)"
1584,[0.18465641 0.18465641 0.18465641 ... 0.24765679 0.24765679 0.24765679],"('DB01246',)"
1585,[0.1651161  0.1651161  0.1651161  ... 0.21993089 0.21993089 0.21993089],"('DB00198',)"
1586,[0.17871553 0.17871553 0.17871553 ... 0.23608309 0.23608309 0.23608309],"('DB01284',)"
1587,[0.18196659 0.18196659 0.18196659 ... 0.23613194 0.23613194 0.23613194],"('DB05528',)"
1588,[0.24910608 0.24910608 0.24910608 ... 0.32694733 0.32694733 0.32694733],"('DB00302',)"
1589,[0.31002656 0.31002656 0.31002656 ... 0.4013354  0.4013354  0.4013354 ],"('DB04571',)"
1590,[0.1610351  0.1610351  0.1610351  ... 0.20272434 0.20272434 0.20272434],"('DB09536',)"
1591,[0.18092084 0.18092084 0.18092084 ... 0.23839593 0.23839593 0.23839593],"('DB06261',)"
1592,[0.14147931 0.14147931 0.14147931 ... 0.18304679 0.18304679 0.18304679],"('DB00140',)"
1593,[0.17832479 0.17832479 0.17832479 ... 0.23357314 0.23357314 0.23357314],"('DB00165',)"
1594,[0.16932343 0.16932343 0.16932343 ... 0.22714764 0.22714764 0.22714764],"('DB01213',)"
